clase,etiqueta_binaria,archivo,ruta,fold,pred_multiclase
MR,anomalo,New_MR_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_123.wav,4,MR
MR,anomalo,New_MR_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_127.wav,4,MR
MR,anomalo,New_MR_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_131.wav,4,MR
MR,anomalo,New_MR_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_137.wav,4,MR
MR,anomalo,New_MR_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_140.wav,4,MR
MR,anomalo,New_MR_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_142.wav,4,MR
MR,anomalo,New_MR_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_151.wav,4,MR
MR,anomalo,New_MR_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_158.wav,4,MR
MR,anomalo,New_MR_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_169.wav,4,MR
MR,anomalo,New_MR_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_173.wav,4,MR
MR,anomalo,New_MR_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_175.wav,4,MR
MR,anomalo,New_MR_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_176.wav,4,MR
MR,anomalo,New_MR_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_177.wav,4,MR
MR,anomalo,New_MR_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_178.wav,4,MR
MR,anomalo,New_MR_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_189.wav,4,AS
MR,anomalo,New_MR_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_190.wav,4,MVP
MR,anomalo,New_MR_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_191.wav,4,MR
MR,anomalo,New_MR_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_193.wav,4,MR
MR,anomalo,New_MR_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_196.wav,4,MR
MS,anomalo,New_MS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_001.wav,4,MVP
MS,anomalo,New_MS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_004.wav,4,MVP
MS,anomalo,New_MS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_006.wav,4,MS
MS,anomalo,New_MS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_009.wav,4,MS
MS,anomalo,New_MS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_018.wav,4,MS
MS,anomalo,New_MS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_029.wav,4,MS
MS,anomalo,New_MS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_034.wav,4,MS
MS,anomalo,New_MS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_040.wav,4,MS
MS,anomalo,New_MS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_041.wav,4,MS
MS,anomalo,New_MS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_042.wav,4,MS
MS,anomalo,New_MS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_047.wav,4,MS
MS,anomalo,New_MS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_050.wav,4,MS
MS,anomalo,New_MS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_061.wav,4,MS
MS,anomalo,New_MS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_066.wav,4,MS
MS,anomalo,New_MS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_069.wav,4,MS
MS,anomalo,New_MS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_082.wav,4,MS
MS,anomalo,New_MS_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_093.wav,4,MS
MS,anomalo,New_MS_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_094.wav,4,MS
MS,anomalo,New_MS_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_097.wav,4,MS
MS,anomalo,New_MS_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_101.wav,4,MS
MS,anomalo,New_MS_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_104.wav,4,MS
MS,anomalo,New_MS_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_106.wav,4,MS
MS,anomalo,New_MS_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_115.wav,4,MS
MS,anomalo,New_MS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_126.wav,4,MS
MS,anomalo,New_MS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_141.wav,4,MS
MS,anomalo,New_MS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_144.wav,4,MS
MS,anomalo,New_MS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_146.wav,4,MS
MS,anomalo,New_MS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_151.wav,4,MS
MS,anomalo,New_MS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_157.wav,4,MS
MS,anomalo,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_161.wav,4,MS
MS,anomalo,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_163.wav,4,MS
MS,anomalo,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_167.wav,4,MS
MS,anomalo,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_170.wav,4,MVP
MS,anomalo,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_173.wav,4,MS
MS,anomalo,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_178.wav,4,MS
MS,anomalo,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_181.wav,4,MS
MS,anomalo,New_MS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_185.wav,4,MS
MS,anomalo,New_MS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_187.wav,4,MS
MS,anomalo,New_MS_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_190.wav,4,MS
MS,anomalo,New_MS_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MS_New_3주기\New_MS_192.wav,4,MS
MVP,anomalo,New_MVP_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_005.wav,4,MVP
MVP,anomalo,New_MVP_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_006.wav,4,MVP
MVP,anomalo,New_MVP_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_011.wav,4,MVP
MVP,anomalo,New_MVP_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_016.wav,4,MVP
MVP,anomalo,New_MVP_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_017.wav,4,MVP
MVP,anomalo,New_MVP_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_022.wav,4,MVP
MVP,anomalo,New_MVP_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_025.wav,4,MVP
MVP,anomalo,New_MVP_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_032.wav,4,MVP
MVP,anomalo,New_MVP_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_033.wav,4,MVP
MVP,anomalo,New_MVP_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_036.wav,4,MVP
MVP,anomalo,New_MVP_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_048.wav,4,MVP
MVP,anomalo,New_MVP_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_049.wav,4,MVP
MVP,anomalo,New_MVP_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_050.wav,4,MVP
MVP,anomalo,New_MVP_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_054.wav,4,MVP
MVP,anomalo,New_MVP_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_058.wav,4,MVP
MVP,anomalo,New_MVP_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_059.wav,4,MVP
MVP,anomalo,New_MVP_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_060.wav,4,MVP
MVP,anomalo,New_MVP_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_062.wav,4,MVP
MVP,anomalo,New_MVP_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_072.wav,4,MVP
MVP,anomalo,New_MVP_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_082.wav,4,MVP
MVP,anomalo,New_MVP_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_087.wav,4,MVP
MVP,anomalo,New_MVP_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_120.wav,4,MVP
MVP,anomalo,New_MVP_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_121.wav,4,MVP
MVP,anomalo,New_MVP_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_123.wav,4,MVP
MVP,anomalo,New_MVP_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_124.wav,4,MVP
MVP,anomalo,New_MVP_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_125.wav,4,MVP
MVP,anomalo,New_MVP_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_130.wav,4,MVP
MVP,anomalo,New_MVP_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_134.wav,4,MVP
MVP,anomalo,New_MVP_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_138.wav,4,AS
MVP,anomalo,New_MVP_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_141.wav,4,MVP
MVP,anomalo,New_MVP_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_149.wav,4,MVP
MVP,anomalo,New_MVP_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_152.wav,4,MVP
MVP,anomalo,New_MVP_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_157.wav,4,MVP
MVP,anomalo,New_MVP_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_172.wav,4,MVP
MVP,anomalo,New_MVP_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_176.wav,4,MVP
MVP,anomalo,New_MVP_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_184.wav,4,MVP
MVP,anomalo,New_MVP_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_187.wav,4,MVP
MVP,anomalo,New_MVP_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_194.wav,4,MVP
MVP,anomalo,New_MVP_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_196.wav,4,MVP
MVP,anomalo,New_MVP_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MVP_New_3주기\New_MVP_199.wav,4,MVP
