clase,etiqueta_binaria,archivo,ruta,fold,pred_multiclase
MR,anomalo,New_MR_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_097.wav,2,MR
MR,anomalo,New_MR_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_110.wav,2,MR
MR,anomalo,New_MR_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_115.wav,2,MR
MR,anomalo,New_MR_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_117.wav,2,MR
MR,anomalo,New_MR_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_120.wav,2,MR
MR,anomalo,New_MR_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_121.wav,2,MR
MR,anomalo,New_MR_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_124.wav,2,MR
MR,anomalo,New_MR_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_125.wav,2,MR
MR,anomalo,New_MR_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_126.wav,2,MR
MR,anomalo,New_MR_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_133.wav,2,MR
MR,anomalo,New_MR_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_153.wav,2,MR
MR,anomalo,New_MR_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_159.wav,2,MR
MR,anomalo,New_MR_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_162.wav,2,MR
MR,anomalo,New_MR_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_167.wav,2,MR
MR,anomalo,New_MR_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_180.wav,2,MR
MR,anomalo,New_MR_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_184.wav,2,MR
MR,anomalo,New_MR_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_187.wav,2,AS
MR,anomalo,New_MR_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_197.wav,2,MR
MR,anomalo,New_MR_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MR_New_3주기\New_MR_199.wav,2,MR
MS,anomalo,New_MS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_002.wav,2,MVP
MS,anomalo,New_MS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_003.wav,2,MVP
MS,anomalo,New_MS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_005.wav,2,MS
MS,anomalo,New_MS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_011.wav,2,MVP
MS,anomalo,New_MS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_014.wav,2,MS
MS,anomalo,New_MS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_017.wav,2,MS
MS,anomalo,New_MS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_023.wav,2,MS
MS,anomalo,New_MS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_027.wav,2,MS
MS,anomalo,New_MS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_032.wav,2,MS
MS,anomalo,New_MS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_038.wav,2,MS
MS,anomalo,New_MS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_045.wav,2,MS
MS,anomalo,New_MS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_056.wav,2,MS
MS,anomalo,New_MS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_058.wav,2,MS
MS,anomalo,New_MS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_065.wav,2,MS
MS,anomalo,New_MS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_067.wav,2,MS
MS,anomalo,New_MS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_073.wav,2,MS
MS,anomalo,New_MS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_077.wav,2,MS
MS,anomalo,New_MS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_080.wav,2,MS
MS,anomalo,New_MS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_081.wav,2,MS
MS,anomalo,New_MS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_083.wav,2,MS
MS,anomalo,New_MS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_084.wav,2,MS
MS,anomalo,New_MS_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_092.wav,2,MS
MS,anomalo,New_MS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_095.wav,2,MS
MS,anomalo,New_MS_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_099.wav,2,MS
MS,anomalo,New_MS_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_105.wav,2,MS
MS,anomalo,New_MS_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_108.wav,2,MS
MS,anomalo,New_MS_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_111.wav,2,MS
MS,anomalo,New_MS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_119.wav,2,MS
MS,anomalo,New_MS_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_136.wav,2,MS
MS,anomalo,New_MS_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_137.wav,2,MS
MS,anomalo,New_MS_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_140.wav,2,MS
MS,anomalo,New_MS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_149.wav,2,MS
MS,anomalo,New_MS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_154.wav,2,MS
MS,anomalo,New_MS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_159.wav,2,MS
MS,anomalo,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_166.wav,2,MS
MS,anomalo,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_168.wav,2,MS
MS,anomalo,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_171.wav,2,MR
MS,anomalo,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_177.wav,2,MS
MS,anomalo,New_MS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_186.wav,2,MS
MS,anomalo,New_MS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MS_New_3주기\New_MS_188.wav,2,MS
MVP,anomalo,New_MVP_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_007.wav,2,MVP
MVP,anomalo,New_MVP_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_012.wav,2,N
MVP,anomalo,New_MVP_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_013.wav,2,MVP
MVP,anomalo,New_MVP_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_019.wav,2,MVP
MVP,anomalo,New_MVP_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_030.wav,2,MVP
MVP,anomalo,New_MVP_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_031.wav,2,MVP
MVP,anomalo,New_MVP_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_035.wav,2,MVP
MVP,anomalo,New_MVP_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_038.wav,2,MVP
MVP,anomalo,New_MVP_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_040.wav,2,MVP
MVP,anomalo,New_MVP_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_043.wav,2,MVP
MVP,anomalo,New_MVP_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_045.wav,2,MVP
MVP,anomalo,New_MVP_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_053.wav,2,MVP
MVP,anomalo,New_MVP_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_064.wav,2,MVP
MVP,anomalo,New_MVP_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_067.wav,2,MVP
MVP,anomalo,New_MVP_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_071.wav,2,MVP
MVP,anomalo,New_MVP_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_075.wav,2,MVP
MVP,anomalo,New_MVP_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_081.wav,2,MVP
MVP,anomalo,New_MVP_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_089.wav,2,MVP
MVP,anomalo,New_MVP_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_092.wav,2,MVP
MVP,anomalo,New_MVP_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_093.wav,2,MVP
MVP,anomalo,New_MVP_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_099.wav,2,MVP
MVP,anomalo,New_MVP_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_104.wav,2,MVP
MVP,anomalo,New_MVP_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_106.wav,2,N
MVP,anomalo,New_MVP_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_108.wav,2,MS
MVP,anomalo,New_MVP_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_111.wav,2,MVP
MVP,anomalo,New_MVP_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_112.wav,2,MVP
MVP,anomalo,New_MVP_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_127.wav,2,MVP
MVP,anomalo,New_MVP_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_129.wav,2,N
MVP,anomalo,New_MVP_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_133.wav,2,MVP
MVP,anomalo,New_MVP_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_167.wav,2,MVP
MVP,anomalo,New_MVP_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_168.wav,2,MVP
MVP,anomalo,New_MVP_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_171.wav,2,MVP
MVP,anomalo,New_MVP_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_173.wav,2,MVP
MVP,anomalo,New_MVP_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_175.wav,2,MVP
MVP,anomalo,New_MVP_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_177.wav,2,MVP
MVP,anomalo,New_MVP_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_178.wav,2,MVP
MVP,anomalo,New_MVP_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_181.wav,2,MVP
MVP,anomalo,New_MVP_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_186.wav,2,MVP
MVP,anomalo,New_MVP_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_195.wav,2,MVP
MVP,anomalo,New_MVP_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\datasets_ruidosos\SNR_0db\MVP_New_3주기\New_MVP_197.wav,2,MVP
